tweet_id	begin	end	type	extraction
1284777819516678144	-	-	-	-
1292004873869942784	-	-	-	-
1263178508299362304	-	-	-	-
1269243083650146304	-	-	-	-
1250918805397741568	-	-	-	-
1289527085963255810	-	-	-	-
1245156162430857216	-	-	-	-
1263895864394874881	-	-	-	-
1279365839989473281	-	-	-	-
1278278808894935041	-	-	-	-
1284416458848600065	-	-	-	-
1268991276541673473	-	-	-	-
1249972059028979712	-	-	-	-
1271037025609793536	-	-	-	-
1264494695201325056	-	-	-	-
1274950278761103360	-	-	-	-
1252896218159726592	-	-	-	-
1260216633496416257	-	-	-	-
1255185180240883713	-	-	-	-
1272047656173547521	-	-	-	-
1273331535584931840	-	-	-	-
1256880044535951360	-	-	-	-
1264857123802034176	-	-	-	-
1288219435199864832	-	-	-	-
1284361247119613952	-	-	-	-
1289140805878390784	-	-	-	-
1291472374207062016	-	-	-	-
1281941778090926080	-	-	-	-
1292779012478181376	-	-	-	-
1287354260376756224	-	-	-	-
1284848342850314240	-	-	-	-
1254875803969556481	-	-	-	-
1289852480973606912	-	-	-	-
1252855508517576704	-	-	-	-
1248520591071567872	-	-	-	-
1263594931022520320	-	-	-	-
1289788901775695872	-	-	-	-
1251945680525910016	-	-	-	-
1280453715661479938	-	-	-	-
1250293815715356674	-	-	-	-
1260934983960551426	-	-	-	-
1247796083478028290	-	-	-	-
1289849599545368579	-	-	-	-
1281856097163206659	-	-	-	-
1275883416236384259	-	-	-	-
1289173005730373634	-	-	-	-
1267790704098467843	-	-	-	-
1243424103865835524	-	-	-	-
1270822255086522369	-	-	-	-
1282821777375272961	-	-	-	-
1252960487383293957	-	-	-	-
1289806557216038918	-	-	-	-
1255730695982342150	-	-	-	-
1248249205841256455	-	-	-	-
1274975309033549825	-	-	-	-
1268798436725403648	-	-	-	-
1282619787101835266	-	-	-	-
1260855065839112192	-	-	-	-
1253239820064784386	-	-	-	-
1255040333445988352	-	-	-	-
1263990169688031233	-	-	-	-
1260814142304370689	-	-	-	-
1243447692631687168	-	-	-	-
1258368924414066688	-	-	-	-
1279211769811152896	-	-	-	-
1266450959338737666	-	-	-	-
1252511831828107265	-	-	-	-
1258155766848118786	-	-	-	-
1265530947555987456	-	-	-	-
1258692847445905408	-	-	-	-
1288043370389135361	-	-	-	-
1286131148813459456	-	-	-	-
1289487658519891968	-	-	-	-
1262331167547760642	-	-	-	-
1256528212286492672	-	-	-	-
1273532214362415104	-	-	-	-
1253710907567419393	-	-	-	-
1272719190907072512	-	-	-	-
1268121401036288000	-	-	-	-
1273616068788064258	-	-	-	-
1284537074331389954	-	-	-	-
1254191507701207040	-	-	-	-
1271526100934561792	-	-	-	-
1253685956441407490	-	-	-	-
1258381629535457280	-	-	-	-
1242809684463058945	-	-	-	-
1242937049033867265	-	-	-	-
1264228590675165184	-	-	-	-
1266418846828724224	-	-	-	-
1244867179398512640	-	-	-	-
1256175505629462528	-	-	-	-
1273198627045982208	-	-	-	-
1247240135726546944	-	-	-	-
1273502997453160448	-	-	-	-
1254697664089899008	-	-	-	-
1244013029957779456	-	-	-	-
1249418880361119744	-	-	-	-
1262370244854759424	-	-	-	-
1257799078353780737	-	-	-	-
1255289048333238272	-	-	-	-
1247438384987062272	-	-	-	-
1263167813113561088	-	-	-	-
1284532204572487681	-	-	-	-
1264989042388742144	-	-	-	-
1270064252234215424	-	-	-	-
1271462598563807233	-	-	-	-
1278701376877576193	-	-	-	-
1244240743167901697	-	-	-	-
1263108534734110721	-	-	-	-
1253638026619731969	-	-	-	-
1272831273527054336	-	-	-	-
1272465622660767745	-	-	-	-
1270295737407070208	-	-	-	-
1243885985114578944	-	-	-	-
1267384858147504130	-	-	-	-
1259626088076099586	-	-	-	-
1247436483679698946	-	-	-	-
1244227598353383426	-	-	-	-
1258751932845473794	-	-	-	-
1242953473387347970	-	-	-	-
1247463751151992834	-	-	-	-
1284552158113943552	-	-	-	-
1270097478956785664	-	-	-	-
1255540429367492611	-	-	-	-
1251442867123470339	-	-	-	-
1261253117183737859	-	-	-	-
1251442280449409025	-	-	-	-
1267135347659587588	-	-	-	-
1262393636219731972	-	-	-	-
1251563738542587908	-	-	-	-
1253991581985595392	-	-	-	-
1257598071526973440	-	-	-	-
1289273941203148800	-	-	-	-
1280940907618078721	-	-	-	-
1249668450261372929	-	-	-	-
1253630775070769157	-	-	-	-
1276094081412841477	-	-	-	-
1262602395336523781	-	-	-	-
1261636242006925313	-	-	-	-
1250824642966798337	-	-	-	-
1252211267789602817	-	-	-	-
1252204665363746816	-	-	-	-
1253028678608605184	-	-	-	-
1254012057868996610	-	-	-	-
1254720329450127361	-	-	-	-
1280087887699206146	-	-	-	-
1264063007061086209	-	-	-	-
1260471786426322947	-	-	-	-
1262282832799506434	-	-	-	-
1269918926080802816	-	-	-	-
1250909875758120968	-	-	-	-
1254000250936856576	-	-	-	-
1258107506687184896	-	-	-	-
1265238482961731584	-	-	-	-
1254005972894433281	-	-	-	-
1264637765003722753	-	-	-	-
1288020160968822784	-	-	-	-
1267969067463434240	-	-	-	-
1293073918497087488	-	-	-	-
1284490371775553536	-	-	-	-
1284725155915354112	-	-	-	-
1268159827831934976	-	-	-	-
1257562787905183744	-	-	-	-
1260954051132432384	-	-	-	-
1242708035639934976	-	-	-	-
1269037318498910208	-	-	-	-
1262330584044625921	-	-	-	-
1274622282875506688	-	-	-	-
1257591478584578048	-	-	-	-
1250214715978022912	-	-	-	-
1271896458212540416	-	-	-	-
1263098704015343616	-	-	-	-
1262693890395713536	-	-	-	-
1287988413627609088	-	-	-	-
1269180687137091584	-	-	-	-
1273862080190459904	-	-	-	-
1286312452720930816	-	-	-	-
1293064250295037952	-	-	-	-
1269218446644064256	-	-	-	-
1262663308676673536	-	-	-	-
1276788727310954496	-	-	-	-
1284809129471676416	-	-	-	-
1251959650955780097	-	-	-	-
1261978254212292608	-	-	-	-
1267492716054827011	-	-	-	-
1288496963852414977	-	-	-	-
1286583304398024705	-	-	-	-
1269516829933940737	-	-	-	-
1256370590593822721	-	-	-	-
1270967121959432193	-	-	-	-
1244189916524949505	-	-	-	-
1244579114650152961	-	-	-	-
1242771255541084161	-	-	-	-
1260877031727935489	-	-	-	-
1267796051488133120	-	-	-	-
1261026663338594304	-	-	-	-
1285476771304034304	-	-	-	-
1286573040353058817	-	-	-	-
1261067257842741250	-	-	-	-
1267118167253561346	-	-	-	-
1274940442245771264	-	-	-	-
1265605206068408322	-	-	-	-
1245781973492281346	-	-	-	-
1268913472810758146	-	-	-	-
1252975645925289986	-	-	-	-
1265573730039857152	-	-	-	-
1278580411975839747	-	-	-	-
1257036231940222979	-	-	-	-
1282409770343960576	-	-	-	-
1269614096938405888	-	-	-	-
1292852975199825923	-	-	-	-
1276247070714867715	-	-	-	-
1269180070997962752	-	-	-	-
1283328457359884288	-	-	-	-
1292752198112247808	-	-	-	-
1259141733071433732	-	-	-	-
1270421287148695556	-	-	-	-
1256894964002406400	-	-	-	-
1287998725714063360	-	-	-	-
1263765376162312197	-	-	-	-
1280580281221754885	-	-	-	-
1285156408435126277	-	-	-	-
1259852697563541509	-	-	-	-
1292503284096413701	-	-	-	-
1262346945865166853	-	-	-	-
1254711790220587013	-	-	-	-
1267880067427950592	-	-	-	-
1257770511129600000	-	-	-	-
1253959214059446272	-	-	-	-
1279052111943282694	-	-	-	-
1293095857399779328	-	-	-	-
1249017619497263104	-	-	-	-
1252281962255056902	-	-	-	-
1285106048811053056	-	-	-	-
1259795894582554624	-	-	-	-
1259802660632498176	-	-	-	-
1250400540162392064	-	-	-	-
1265330840768217088	-	-	-	-
1270980310289743872	-	-	-	-
1288773071306883072	-	-	-	-
1254906841764675584	-	-	-	-
1272913092721197056	-	-	-	-
1261194275116777473	-	-	-	-
1259076245087825920	-	-	-	-
1264628818536542208	-	-	-	-
1263711650168868864	-	-	-	-
1270133993657294848	-	-	-	-
1255833888234102784	-	-	-	-
1268240845012115456	-	-	-	-
1271888761421475840	-	-	-	-
1248651489943400448	-	-	-	-
1243240779365187585	-	-	-	-
1252613868926504961	-	-	-	-
1282034996736397313	-	-	-	-
1289116400708194304	-	-	-	-
1248012873772625920	-	-	-	-
1249360109697892354	-	-	-	-
1263556353068429312	-	-	-	-
1289832357747290112	-	-	-	-
1289206757105922048	-	-	-	-
1253961686396043264	-	-	-	-
1257943120542564352	-	-	-	-
1274291071204327424	-	-	-	-
1272239174771490817	-	-	-	-
1287222460488675329	-	-	-	-
1289629593968635905	-	-	-	-
1290000466290470913	-	-	-	-
1253624940462555136	-	-	-	-
1262295822366126081	-	-	-	-
1258776049292390400	-	-	-	-
1270315862986305536	-	-	-	-
1292415566742007808	-	-	-	-
1270013982544293890	-	-	-	-
1250341874079952898	-	-	-	-
1254673848068378624	-	-	-	-
1273035681615536129	-	-	-	-
1265188863338831873	-	-	-	-
1282258244895989760	-	-	-	-
1249983463438143488	-	-	-	-
1263136033056739328	-	-	-	-
1269595472207007744	-	-	-	-
1287496441167073280	-	-	-	-
1267375870144061440	-	-	-	-
1254091683018485762	-	-	-	-
1254347746154295297	-	-	-	-
1272864859181461504	-	-	-	-
1253392517917224960	-	-	-	-
1268261816129519617	-	-	-	-
1256634106336739328	-	-	-	-
1270726624179355648	-	-	-	-
1249014117249290242	-	-	-	-
1271066224454242304	-	-	-	-
1261864986843938818	-	-	-	-
1251143699607797760	-	-	-	-
1264174203571486720	-	-	-	-
1249855175596130304	-	-	-	-
1269706880647147521	-	-	-	-
1272583933746720769	-	-	-	-
1268136855352094721	-	-	-	-
1269530123822411776	-	-	-	-
1281957146763177984	-	-	-	-
1264837461399818240	-	-	-	-
1253056528740945921	-	-	-	-
1268938554471833602	-	-	-	-
1274615010149519361	-	-	-	-
1244578892284940288	-	-	-	-
1269822651679285248	-	-	-	-
1252687643965562880	-	-	-	-
1255785825499000832	-	-	-	-
1254688104335716352	-	-	-	-
1262097534954156032	-	-	-	-
1248669391614607360	-	-	-	-
1291032419823484928	-	-	-	-
1245279475396476928	-	-	-	-
1247203360387862529	-	-	-	-
1266458533610098689	-	-	-	-
1269835935774117888	-	-	-	-
1264187242555326465	-	-	-	-
1250760428340359168	-	-	-	-
1254808422668808192	-	-	-	-
1256553195297476610	-	-	-	-
1284568088739024896	-	-	-	-
1291778957319245825	-	-	-	-
1268886008537452545	-	-	-	-
1270891103919759362	-	-	-	-
1283309381002629120	-	-	-	-
1292031933011156993	-	-	-	-
1274374625061986305	-	-	-	-
1243622951716556800	-	-	-	-
1262036541637091328	-	-	-	-
1258505265751695361	-	-	-	-
1267749974965735424	-	-	-	-
1268287891760914434	-	-	-	-
1268551295721504770	-	-	-	-
1272939715063414786	-	-	-	-
1250684360082231296	-	-	-	-
1259244318855958528	-	-	-	-
1254378875750092800	-	-	-	-
1270426031279738880	-	-	-	-
1282609600341118976	-	-	-	-
1255742658108100608	-	-	-	-
1249037533876490240	-	-	-	-
1270657055221780480	-	-	-	-
1243844876774576128	-	-	-	-
1260914884004511745	-	-	-	-
1256895311513104384	-	-	-	-
1276062928609972225	-	-	-	-
1276746422189264897	-	-	-	-
1256944933958815745	-	-	-	-
1293461600607899649	-	-	-	-
1258402001060270081	-	-	-	-
1270321705987248129	-	-	-	-
1252298827635265537	-	-	-	-
1259592051001298945	-	-	-	-
1258679258345541633	-	-	-	-
1259420822734802945	-	-	-	-
1280701983301734401	-	-	-	-
1264801695202185217	-	-	-	-
1273305836991938560	-	-	-	-
1262341102905982977	-	-	-	-
1267021393096556545	-	-	-	-
1263825497219305474	-	-	-	-
1244959152151105538	-	-	-	-
1265428392905707522	-	-	-	-
1243919438379913218	-	-	-	-
1273569474399154177	-	-	-	-
1254036544568143873	-	-	-	-
1270299902090915841	-	-	-	-
1267420321809936384	-	-	-	-
1280501457935044608	-	-	-	-
1250514588161970179	-	-	-	-
1271868314348851203	-	-	-	-
1256588640970510339	-	-	-	-
1285554815376986115	-	-	-	-
1267353909691060227	-	-	-	-
1255177479284756483	-	-	-	-
1253234317096030211	-	-	-	-
1262458896590999555	-	-	-	-
1251935214814793731	-	-	-	-
1252907710678470658	-	-	-	-
1249338555014483968	-	-	-	-
1291026036126355456	-	-	-	-
1253604795409207296	-	-	-	-
1272848237733580800	-	-	-	-
1248207007074717697	-	-	-	-
1247105935136493568	-	-	-	-
1249306938808176640	-	-	-	-
1260151412299894785	-	-	-	-
1269252636710244353	-	-	-	-
1278712801608044545	-	-	-	-
1268555723367223298	-	-	-	-
1249421283990933507	-	-	-	-
1250783472031076354	-	-	-	-
1248678316497932290	-	-	-	-
1246140716952293379	-	-	-	-
1284899139222999043	-	-	-	-
1264764161025871875	-	-	-	-
1255495957095092227	-	-	-	-
1252958998506213379	-	-	-	-
1259848410917736451	-	-	-	-
1266738483277828100	-	-	-	-
1243685740657217541	-	-	-	-
1273564881288138757	-	-	-	-
1268696962821492741	-	-	-	-
1274621291711139845	-	-	-	-
1254876248704258055	-	-	-	-
1293362854884773894	-	-	-	-
1276069757981265926	-	-	-	-
1254534605933350919	-	-	-	-
1251580665948246023	-	-	-	-
1262386057338916871	-	-	-	-
1292507444392988679	-	-	-	-
1243304268414816263	-	-	-	-
1255176044891574279	-	-	-	-
1256361346393935880	-	-	-	-
1254396873206632456	-	-	-	-
1293128866895204360	-	-	-	-
1256709548976607241	-	-	-	-
1247223342391857162	-	-	-	-
1250534674331570178	-	-	-	-
1262345091366227970	-	-	-	-
1280525557923483654	-	-	-	-
1284526991752990726	-	-	-	-
1256854732347445254	-	-	-	-
1249810137474306054	-	-	-	-
1255801407736774656	-	-	-	-
1275312414884577280	-	-	-	-
1252762361649389568	-	-	-	-
1282926529572462592	-	-	-	-
1260851160833024000	-	-	-	-
1261421174430588928	-	-	-	-
1263101527167819776	-	-	-	-
1265646357936824320	-	-	-	-
1257622083422609408	-	-	-	-
1288713550874238976	-	-	-	-
1268980272470646785	-	-	-	-
1252568374699339776	-	-	-	-
1270455365273083905	-	-	-	-
1289099345455964161	-	-	-	-
1274719374914576385	-	-	-	-
1276434615402717185	-	-	-	-
1244938394108649473	-	-	-	-
1271775726098931713	-	-	-	-
1280065897726697473	-	-	-	-
1288757926862163968	-	-	-	-
1289852322487574528	-	-	-	-
1289469850012721152	-	-	-	-
1287871340389703680	-	-	-	-
1289526245210824705	-	-	-	-
1287881977316614145	-	-	-	-
1289487618569248769	-	-	-	-
1286232244051353601	-	-	-	-
1289554137902850049	-	-	-	-
1289491231173615617	-	-	-	-
1244014154404499456	-	-	-	-
1286946792244879361	-	-	-	-
1292149929159385090	-	-	-	-
1263452262082502658	-	-	-	-
1287130278876635138	-	-	-	-
1285502742560202754	-	-	-	-
1293314096784384000	-	-	-	-
1264425630818541568	-	-	-	-
1242840885777358850	-	-	-	-
1273704207837782018	-	-	-	-
1277493929429159936	-	-	-	-
1272613617146515456	-	-	-	-
1268498073069727744	-	-	-	-
1273223058170535939	-	-	-	-
1251436767774990339	-	-	-	-
1273542285859446787	-	-	-	-
1274710640154869760	-	-	-	-
1281580572415066112	-	-	-	-
1260332605666463744	-	-	-	-
1248996580654551040	-	-	-	-
1255182969129623556	-	-	-	-
1288220600830394368	-	-	-	-
1243951524654481408	-	-	-	-
1287506444405833728	-	-	-	-
1285474627985211392	-	-	-	-
1268903549917937664	-	-	-	-
1250686974345850880	-	-	-	-
1257967336902078464	-	-	-	-
1275314811384061952	-	-	-	-
1268455175213244422	-	-	-	-
1268651500768813062	-	-	-	-
1244922150424895494	-	-	-	-
1266655084965957632	-	-	-	-
1286667273554530304	-	-	-	-
1259732191971598336	-	-	-	-
1268258011702845447	-	-	-	-
1253947017925140480	-	-	-	-
1265255763708125185	-	-	-	-
1285239414793347072	-	-	-	-
1291802142538375168	-	-	-	-
1248204679525343232	-	-	-	-
1245435637769089024	-	-	-	-
1292010783862390784	-	-	-	-
1264078228903395328	-	-	-	-
1262494283619336192	-	-	-	-
1286679261001256960	-	-	-	-
1289108737253310465	-	-	-	-
1247201590295003137	-	-	-	-
1257575300373807104	-	-	-	-
1258705174199140352	-	-	-	-
1271849682558476288	-	-	-	-
1256886738636718080	-	-	-	-
1245737002290610177	-	-	-	-
1274014128621989888	-	-	-	-
1255613514305220608	-	-	-	-
1257027419573227520	-	-	-	-
1257973632543920128	-	-	-	-
1261579610950688769	-	-	-	-
1260886972211564544	-	-	-	-
1247833752702717952	-	-	-	-
1280101728151625728	-	-	-	-
1249078927907323904	-	-	-	-
1253264033161117696	-	-	-	-
1253258740582813696	-	-	-	-
1255923868721713152	-	-	-	-
1282622954661085184	-	-	-	-
1266665561481674752	-	-	-	-
1284785570015739904	-	-	-	-
1293530458786091008	-	-	-	-
1264972190241509376	-	-	-	-
1273322466967015424	-	-	-	-
1280105738933882880	-	-	-	-
1267402445443026944	-	-	-	-
1285127288162603008	-	-	-	-
1247586678023376896	-	-	-	-
1267434984828293120	-	-	-	-
1280951553625673728	-	-	-	-
1252893319971196928	-	-	-	-
1274355453334638593	-	-	-	-
1256246245716381697	-	-	-	-
1262677897866891264	-	-	-	-
1271902575978336256	-	-	-	-
1251543395841069057	-	-	-	-
1243846121950269441	-	-	-	-
1282584202056290305	-	-	-	-
1281554606892503041	-	-	-	-
1249443122876239873	-	-	-	-
1244303477490307075	-	-	-	-
1263329521446670338	-	-	-	-
1251446016987090945	-	-	-	-
1270688993240403969	-	-	-	-
1280438132861816833	-	-	-	-
1285456587667263489	-	-	-	-
1251455604998262785	-	-	-	-
1256288261699522564	-	-	-	-
1260843238480662529	-	-	-	-
1263818484213075969	-	-	-	-
1267531265005309956	-	-	-	-
1262527426481082374	-	-	-	-
1265355188925353990	-	-	-	-
1261775941623336966	-	-	-	-
1245052815233503238	-	-	-	-
1265728149897334789	-	-	-	-
1257762282228142087	-	-	-	-
1254795562630762503	-	-	-	-
1267379657600651270	-	-	-	-
1251632122261131271	-	-	-	-
1280417754886090753	-	-	-	-
1263937275534233607	-	-	-	-
1266839170905001991	-	-	-	-
1270595935597461505	-	-	-	-
1275111949135761410	-	-	-	-
1285360131795046402	-	-	-	-
1281598535272669184	-	-	-	-
1259145643504869376	-	-	-	-
1266447846976430080	-	-	-	-
1265671195858477056	-	-	-	-
1246172187008081920	-	-	-	-
1288369909458706432	-	-	-	-
1257366423397191690	-	-	-	-
1277519400460079115	-	-	-	-
1263464312175317004	-	-	-	-
1265583140111880193	-	-	-	-
1272959558001070081	-	-	-	-
1258554854068441100	-	-	-	-
1266480915150262285	-	-	-	-
1288580001709907968	-	-	-	-
1262133070477643779	-	-	-	-
1280070824255541251	-	-	-	-
1254050939876581377	-	-	-	-
1293440833648238593	-	-	-	-
1266152946468823041	-	-	-	-
1256456355772276737	-	-	-	-
1255354764256256001	-	-	-	-
1257221795129761793	-	-	-	-
1269662811107532801	-	-	-	-
1269000653059260417	-	-	-	-
1284840234274951168	-	-	-	-
1265590002123227136	-	-	-	-
1249273518539358208	-	-	-	-
1252618378734379010	-	-	-	-
1261238928675348482	-	-	-	-
1287312450627477506	-	-	-	-
1268458441779093506	-	-	-	-
1280066728324669442	-	-	-	-
1278062033884323842	-	-	-	-
1288777488466878466	-	-	-	-
1267120373528768512	-	-	-	-
1253567093662003200	-	-	-	-
1254394931516526597	-	-	-	-
1260481395841028101	-	-	-	-
1264461862168600579	-	-	-	-
1281889540194607107	-	-	-	-
1251283739507859459	-	-	-	-
1251039933541818371	-	-	-	-
1257635001753051139	-	-	-	-
1260826774763638784	-	-	-	-
1283493692301545472	-	-	-	-
1245249372373291008	-	-	-	-
1276099285449400320	-	-	-	-
1260198711529033729	-	-	-	-
1255809926141825030	-	-	-	-
1270973516377137153	-	-	-	-
1287432570846748676	-	-	-	-
1280778194430447617	-	-	-	-
1274271425684295680	-	-	-	-
1261804643149062144	-	-	-	-
1269522721928552448	-	-	-	-
1252933832883482626	-	-	-	-
1266995544406274049	-	-	-	-
1244715878001844229	-	-	-	-
1259040854305579013	-	-	-	-
1282865209498107904	-	-	-	-
1255021820362854402	-	-	-	-
1291287274911666178	-	-	-	-
1244692906209955848	-	-	-	-
1272255273298792448	-	-	-	-
1264992804863868930	-	-	-	-
1276512976598597634	-	-	-	-
1289145042138009600	-	-	-	-
1273164009173327878	-	-	-	-
1251463427148652550	-	-	-	-
1254046543709077505	-	-	-	-
1274421447117635585	-	-	-	-
1259053976693112832	-	-	-	-
1267448138526310400	-	-	-	-
1272206520982388736	-	-	-	-
1259383879540125697	-	-	-	-
1252985380477054976	-	-	-	-
1272078649001488384	-	-	-	-
1246899978238414848	-	-	-	-
1253874359057424392	-	-	-	-
1254451281692889088	-	-	-	-
1267886360301572096	-	-	-	-
1275746064117751809	-	-	-	-
1262497286057267200	-	-	-	-
1251040922529341441	-	-	-	-
1261572309455982592	-	-	-	-
1256412541904998400	-	-	-	-
1260820792176189440	-	-	-	-
1293642161867632641	-	-	-	-
1275310168243351553	-	-	-	-
1277857891173707776	-	-	-	-
1250196113602347009	-	-	-	-
1286389238087516160	-	-	-	-
1270980536106975232	-	-	-	-
1262546531531591682	-	-	-	-
1286399679010398208	-	-	-	-
1268910939392311296	-	-	-	-
1256697108964442112	-	-	-	-
1252189897806446592	-	-	-	-
1272562253120888832	-	-	-	-
1257978577791987712	-	-	-	-
1246167950421352450	-	-	-	-
1264578772080250880	-	-	-	-
1253262661757947904	-	-	-	-
1267779397148463104	-	-	-	-
1260319293591490560	-	-	-	-
1282874075652722688	-	-	-	-
1274633800027459584	-	-	-	-
1285317886177955841	-	-	-	-
1267487501914198018	-	-	-	-
1271733560429481985	-	-	-	-
1274340315508494339	-	-	-	-
1268960885248266245	-	-	-	-
1279083795476549639	-	-	-	-
1252305236372393994	-	-	-	-
1268602620123451403	-	-	-	-
1293288595407736844	-	-	-	-
1248020259841478674	-	-	-	-
1250469582202114063	-	-	-	-
1280408636255281152	-	-	-	-
1260492908899250177	-	-	-	-
1263371140808015872	-	-	-	-
1252574179850948609	-	-	-	-
1254888113706500096	-	-	-	-
1247463684689051650	-	-	-	-
1278977545254420480	-	-	-	-
1247208288493715456	-	-	-	-
1243903529598824448	-	-	-	-
1260862178439180288	-	-	-	-
1269064448209301504	-	-	-	-
1277226169209884673	-	-	-	-
1271556350770896898	-	-	-	-
1271353621205180417	-	-	-	-
1292124974254350337	-	-	-	-
1258738917320384513	-	-	-	-
1254407480437809154	-	-	-	-
1293476930692489218	-	-	-	-
1270322150382227457	-	-	-	-
1291845557565169665	-	-	-	-
1284349366996738049	-	-	-	-
1266666027250786305	-	-	-	-
1264025489280245760	-	-	-	-
1247162541870067712	-	-	-	-
1251321302994096130	-	-	-	-
1285503777861242882	-	-	-	-
1251086384665956352	-	-	-	-
1244633489388994560	-	-	-	-
1251987903787515906	-	-	-	-
1269271623946944512	-	-	-	-
1252929717847699456	-	-	-	-
1254081028928548864	-	-	-	-
1257912861428506626	-	-	-	-
1242848121291448322	-	-	-	-
1263147502817234944	-	-	-	-
1244701005356376064	-	-	-	-
1262296148380921856	-	-	-	-
1273223723714314241	-	-	-	-
1263859286129737728	-	-	-	-
1287242610227195904	-	-	-	-
1261333450868568064	-	-	-	-
1292416855592841216	-	-	-	-
1264312320982953984	-	-	-	-
1286621673937088512	-	-	-	-
1259433439998160896	-	-	-	-
1259252607111049216	-	-	-	-
1262341757808848896	-	-	-	-
1256701194036228096	-	-	-	-
1271897987824877568	-	-	-	-
1242834090941919233	-	-	-	-
1268928849024299009	-	-	-	-
1264983641307873280	-	-	-	-
1250237898407981057	-	-	-	-
1262473874526089217	-	-	-	-
1254153004133036034	-	-	-	-
1280829775750279170	-	-	-	-
1253461111711641602	-	-	-	-
1264302245996310530	-	-	-	-
1262000303529963522	-	-	-	-
1268854510371385346	-	-	-	-
1277411041593438210	-	-	-	-
1264273607460610049	-	-	-	-
1250138265786691587	-	-	-	-
1269595690159747075	-	-	-	-
1253252852522332163	-	-	-	-
1289474081809510400	-	-	-	-
1267830210818224128	-	-	-	-
1289656736349958144	-	-	-	-
1263421799192080384	-	-	-	-
1278995740082057217	-	-	-	-
1293248828246601729	-	-	-	-
1248383076188565505	-	-	-	-
1289617904091017217	-	-	-	-
1253423068912824321	-	-	-	-
1257299927232688130	-	-	-	-
1245652705483173889	-	-	-	-
1289567485142773761	-	-	-	-
1261344829595725826	-	-	-	-
1281214154297221120	-	-	-	-
1274997336238891008	-	-	-	-
1269834924061794304	-	-	-	-
1289832538739847173	-	-	-	-
1277958242438492165	-	-	-	-
1254343597203296256	-	-	-	-
1252382097466994695	-	-	-	-
1257975092379824129	-	-	-	-
1263105548745977864	-	-	-	-
1255779978995793920	-	-	-	-
1253077810660421637	-	-	-	-
1269882134745022464	-	-	-	-
1256263527351943168	-	-	-	-
1270663772085125120	-	-	-	-
1245585068375945226	-	-	-	-
1257321712212783114	-	-	-	-
1266150412719140869	-	-	-	-
1253592690333233157	-	-	-	-
1248163358051840005	-	-	-	-
1262679121760587776	-	-	-	-
1249635302861410304	-	-	-	-
1284977572485443590	-	-	-	-
1289438145361182720	-	-	-	-
1257101319627735040	-	-	-	-
1263723039839174661	-	-	-	-
1247032233229238273	-	-	-	-
1268840455011270656	-	-	-	-
1264188374656712704	-	-	-	-
1259482085372428288	-	-	-	-
1278579226782957568	-	-	-	-
1268978195417759744	-	-	-	-
1253390294550282240	-	-	-	-
1284573444538073088	-	-	-	-
1268045828146561024	-	-	-	-
1245473382184947713	-	-	-	-
1273698188130746369	-	-	-	-
1266754895966863361	-	-	-	-
1273600133238849537	-	-	-	-
1250096541341286401	-	-	-	-
1257989315768057857	-	-	-	-
1269929824207994881	-	-	-	-
1286612401408933889	-	-	-	-
1261889008734535681	-	-	-	-
1268205663513202692	-	-	-	-
1287450003234082816	-	-	-	-
1255843551382044674	-	-	-	-
1274481348993056770	-	-	-	-
1261604126775017474	-	-	-	-
1254484174972616706	-	-	-	-
1249637710119272450	-	-	-	-
1249267600942661634	-	-	-	-
1276974278806831106	-	-	-	-
1253464492392022018	-	-	-	-
1252193089294401538	-	-	-	-
1260516975979233282	-	-	-	-
1251789945800404997	-	-	-	-
1261019850937380865	-	-	-	-
1293124774961524737	-	-	-	-
1284441008625856512	-	-	-	-
1251091737113755649	-	-	-	-
1251856290554544128	-	-	-	-
1270038821162364938	-	-	-	-
1270295118860484611	-	-	-	-
1256757696113639427	-	-	-	-
1282278596736942083	-	-	-	-
1267547467488395267	-	-	-	-
1280782094856323075	-	-	-	-
1254700146044141571	-	-	-	-
1252648279776657411	-	-	-	-
1272909234884280324	-	-	-	-
1288533646811463680	-	-	-	-
1244224213512224768	-	-	-	-
1268561399426547716	-	-	-	-
1282226304788692997	-	-	-	-
1280614578213322757	-	-	-	-
1261643510903701509	-	-	-	-
1273519336075014145	-	-	-	-
1258830323380629504	-	-	-	-
1250443863686348806	-	-	-	-
1269679184613441542	-	-	-	-
1249971119454650374	-	-	-	-
1285447648107991040	-	-	-	-
1247143919118356480	-	-	-	-
1254693305511796736	-	-	-	-
1251786040194617346	-	-	-	-
1291473884135542786	-	-	-	-
1288515623681773568	-	-	-	-
1273522005594329088	-	-	-	-
1254451294766538752	-	-	-	-
1271350957264306183	-	-	-	-
1261318204875517952	-	-	-	-
1253202931786153984	-	-	-	-
1251885738867785728	-	-	-	-
1256877703120257024	-	-	-	-
1251099881185443840	-	-	-	-
1270825466841235464	-	-	-	-
1268147220160937993	-	-	-	-
1267404312973623297	-	-	-	-
1279402541818789888	-	-	-	-
1258629055244615680	-	-	-	-
1262138049493970945	-	-	-	-
1286578031943913477	-	-	-	-
1245261582592020481	-	-	-	-
1251801437488713729	-	-	-	-
1253374922757464064	-	-	-	-
1245432969881411584	-	-	-	-
1243803906746048512	-	-	-	-
1251817967127539714	-	-	-	-
1269197513376051200	-	-	-	-
1242406334802395137	-	-	-	-
